name,iata_code,latitude,longitude,municipality,country
Grenoble Alpes Isère Airport,GNB,45.3629,5.32937,"Saint-Étienne-de-Saint-Geoirs, Isère",FR
Aurillac Airport,AUR,44.89139938354492,2.4219400882720947,Aurillac,FR
Carcassonne Airport,CCF,43.216,2.30632,Carcassonne/Salvaza,FR
Marseille Provence Airport,MRS,43.438088,5.2125,"Marignane, Bouches-du-Rhône",FR
Nice-Côte d'Azur Airport,NCE,43.658401,7.21587,"Nice, Alpes-Maritimes",FR
Perpignan-Rivesaltes (Llabanère) Airport,PGF,42.740398,2.87067,Perpignan/Rivesaltes,FR
Montpellier-Méditerranée Airport,MPL,43.576199,3.96301,Montpellier/Méditerranée,FR
Béziers-Vias Airport,BZR,43.323502,3.3539,Béziers/Vias,FR
Avignon-Caumont Airport,AVN,43.907299,4.90183,"Avignon, Vaucluse",FR
Paris-Beauvais Airport,BVA,49.454399,2.11278,Tillé,FR
Châlons-Vatry Airport,XCR,48.77333,4.20611,Bussy-Lettrée,FR
Tours Val de Loire Airport,TUF,47.432201,0.727606,"Tours, Indre-et-Loire",FR
Charles de Gaulle International Airport,CDG,49.012798,2.55,"Paris (Roissy-en-France, Val-d'Oise)",FR
Paris-Orly Airport,ORY,48.72333,2.37944,"Paris (Orly, Val-de-Marne)",FR
Lille Airport,LIL,50.563332,3.086886,Lesquin,FR
Brest Bretagne Airport,BES,48.447899,-4.41854,Brest/Guipavas,FR
Dinard-Pleurtuit-Saint-Malo Airport,DNR,48.5877,-2.07996,"Pleurtuit, Ille-et-Vilaine",FR
Deauville-Normandie Airport,DOL,49.365237,0.154481,"Deauville, Calvados",FR
Lorient South Brittany (Bretagne Sud) Airport,LRT,47.760601,-3.44,Lorient/Lann/Bihoué,FR
Caen-Carpiquet Airport,CFR,49.17678,-0.454883,"Carpiquet, Calvados",FR
Le Mans-Arnage Airport,LME,47.948604,0.201702,"Le Mans, Sarthe",FR
Rennes-Saint-Jacques Airport,RNS,48.0695,-1.73479,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",FR
Nantes Atlantique Airport,NTE,47.153198,-1.61073,Nantes,FR
Saint-Nazaire-Montoir Airport,SNR,47.31142,-2.152634,Saint-Nazaire/Montoir,FR
EuroAirport Basel-Mulhouse-Freiburg,BSL,47.60068,7.521117,Saint-Louis,FR
Dijon-Bourgogne Airport,DIJ,47.268902,5.09,"Ouges, Côte-d'Or",FR
Brive-Souillac Airport,BVE,45.039722,1.485556,Brive la Gaillarde,FR
Strasbourg Airport,SXB,48.53829956054688,7.628230094909668,Strasbourg,FR
Toulon-Hyères Airport,TLN,43.097301,6.14603,"Hyères, Var",FR
Nîmes-Arles-Camargue Airport,FNI,43.757401,4.41635,Nîmes/Garons,FR
La Môle-Saint-Tropez Airport,LTT,43.205399,6.482,"La Môle, Var",FR
Miquelon Airport,MQC,47.095501,-56.380299,Miquelon,PM
St Pierre Airport,FSP,46.76290130615234,-56.173099517822266,Saint-Pierre,PM
Alexandroupoli Democritus Airport,AXD,40.8559,25.956301,Alexandroupolis,GR
Athens Eleftherios Venizelos International Airport,ATH,37.936401,23.9445,Spata-Artemida,GR
Nea Anchialos National Airport,VOL,39.219601,22.7943,Nea Anchialos,GR
Chios Island National Airport,JKH,38.34320068359375,26.140600204467773,Chios Island,GR
Ikaria Airport,JIK,37.6827011108,26.3470993042,Ikaria Island,GR
Ioannina King Pyrrhus National Airport,IOA,39.6964,20.8225,Ioannina,GR
Heraklion International Nikos Kazantzakis Airport,HER,35.339699,25.1803,Heraklion,GR
Kastoria National Airport Aristotle,KSO,40.446301,21.2822,Argos Orestiko,GR
Kithira Airport,KIT,36.2742996216,23.0170001984,Kithira Island,GR
Kefallinia Airport,EFL,38.12009811401367,20.5004997253418,Kefallinia Island,GR
Kastelorizo Airport,KZS,36.141701,29.576401,Kastelorizo Island,GR
Kalamata Airport,KLX,37.06829833984375,22.02549934387207,Kalamata,GR
Kos Airport,KGS,36.794523,27.09115,Kos Island,GR
Karpathos Airport,AOK,35.421398,27.146,Karpathos Island,GR
Corfu Ioannis Kapodistrias International Airport,CFU,39.601898,19.911699,Kerkyra (Corfu),GR
Kasos Airport,KSJ,35.4213981628,26.9099998474,Kasos Island,GR
Kavala Alexander the Great International Airport,KVA,40.9133,24.6192,Kavala,GR
Kalymnos Airport,JKL,36.9632987976,26.9405994415,Kalymnos Island,GR
Kozani National Airport Filippos,KZI,40.286098,21.840799,Kozani,GR
Leros Airport,LRS,37.184898,26.800301,Leros Island,GR
Limnos Airport,LXS,39.917098999,25.236299514799995,Limnos Island,GR
Mykonos Island National Airport,JMK,37.435101,25.348101,Mykonos,GR
